<pre>
 
                Tageswerte der Station 10505 Aachen-Orsbach                                               
 STAT JJJJMMDD QN     TG     TN     TM     TX    RFM     FM     FX     SO     NM     RR     PM
----- -------- -- ------ ------ ------ ------ ------ ------ ------ ------ ------ ------ ------
10505 20210728  1   13.5   14.4   17.7   21.5   73.3    3.0   13.9    4.9    6.4    5.5  983.8
10505 20210727  1   14.3   15.2   17.9   23.4   81.6    3.0   10.1    3.8    6.1    1.2  984.8
10505 20210726  1   14.8   16.0   18.5   22.6   79.3    3.0    9.8    5.2    6.7    1.4  983.7
10505 20210725  1   11.5   14.2   18.7   25.2   79.4    2.0   11.5    7.9           6.1  981.7
10505 20210724  1   12.4   13.8   17.9   21.8   83.8    2.0   10.2    0.3    7.5    2.8  982.4
10505 20210723  1    9.1   11.8   18.5   24.8   68.7    2.0    7.4   13.8    1.3    0.0  989.3
10505 20210722  1   10.1   12.9   19.1   24.1   67.9    2.0    5.8   11.0    1.1    0.0  994.2
10505 20210721  1    8.4   11.1   18.0   23.9   66.2    2.0    7.1   14.0    0.0    0.0  995.5
10505 20210720  1    8.3   11.3   17.0   21.9   70.7    2.0    7.4   14.1    0.3    0.0  993.8
10505 20210719  1   10.6   13.6   17.8   21.5   75.0    2.0    7.8    7.9    2.5    0.0  994.2
10505 20210718  1   10.4   13.9   20.0   25.5   74.3    2.0    7.6   12.6    1.1    0.0  996.2
10505 20210717  1   13.7   14.7   18.7   24.1   78.6    2.0    8.6    8.5    4.1    0.0  997.5
10505 20210716  1   14.4   14.2   15.8   17.2   88.5    2.0    7.2    0.1    7.8    0.0  995.0
10505 20210715  1   16.0   15.9   17.1   18.2   98.5    3.0    9.2    0.0    7.5    6.4  987.1
10505 20210714  1   15.8   15.7   16.7   17.7   98.5    4.0   12.5    0.0    7.6   98.7  982.5
10505 20210713  1   16.2   16.5   17.4   18.7   94.9    2.0    9.6    0.0    7.6   55.0  982.5
10505 20210712  1   11.5   12.9   18.3   22.5   80.0    2.0    6.1    4.2    7.5    1.6  984.0
10505 20210711  1   12.7   14.3   17.1   21.4   81.9    2.0    6.7    4.2    6.8    0.0  989.1
10505 20210710  1   10.9   13.1   16.9   22.7   82.0    2.0   10.6    1.1    6.8   29.0  989.5
10505 20210709  1   11.2   13.5   17.0   21.6   80.5    2.0    7.5    5.2    6.0    6.3  994.1
10505 20210708  1   10.0   13.5   17.5   20.3   76.6    2.0    5.1    1.4    7.1    0.0  993.1
10505 20210707  1   10.6   14.0   17.9   22.2   68.1    3.0   10.2    7.5    4.5    0.0  988.3
10505 20210706  1    9.2   12.3   17.9   20.9   71.5    4.0   17.7    4.9    6.3    0.3  980.3
10505 20210705  1   12.9   13.1   16.1   19.3   86.6    2.0    9.6    0.5    7.6    5.0  981.6
10505 20210704  1   12.2   13.4   16.9   21.7   86.8    2.0   15.0    5.2    5.7   12.6  983.3
10505 20210703  1   10.1   12.8   19.1   24.6   76.0    2.0    6.0    5.6    6.2    0.1  987.7
10505 20210702  1    8.0   10.0   16.3   22.0   74.9    2.0    6.9    9.5    4.4    0.0  990.1
10505 20210701  1    8.3   10.0   13.0   16.3   87.1    3.0    8.9    0.5    7.5    0.0  989.0
10505 20210630  1   12.0   12.0   13.5   15.3   94.8    3.0    9.3    0.0    7.6    8.5  985.2
10505 20210629  1   13.6   13.9   17.5   23.3   84.4    3.0   12.8    7.1    6.6   19.8  984.8
10505 20210628  1   13.9   14.9   19.8   23.7   84.6    2.0   16.9    6.9    7.0   27.1  986.6
10505 20210627  1   12.2   14.7   19.2   25.1   78.5    2.0   15.2    5.7    7.9    7.6  987.8
10505 20210626  1    9.8   11.8   19.0   24.2   66.3    2.0    6.4   10.3    6.6    0.0  990.7
10505 20210625  1   10.1   11.3   16.9   21.8   71.3    2.0    8.5    9.6    6.0    0.0  991.2
10505 20210624  1    9.4   11.6   15.2   19.6   84.6    2.0    7.7    3.4    6.6    0.0  992.3
10505 20210623  1   11.2   11.0   13.0   16.0   90.9    2.0    7.4    0.0    7.7    0.0  992.8
10505 20210622  1   11.0   10.9   12.5   13.7   91.4    3.0    8.4    0.0    7.8   13.0  988.3
10505 20210621  1   12.9   13.2   15.9   17.8   87.9    3.0    8.9    0.9    7.5    4.0  981.4
10505 20210620  1   17.0   17.7   20.9   24.7   71.6    3.0   12.4    8.3    6.8   12.5  981.1
10505 20210619  1   15.9   17.6   22.2   27.1   71.0    3.0    9.3   11.2    5.7   22.7  986.0
10505 20210618  1   18.1   19.5   24.8   30.9   63.6    3.0   12.5    9.2    5.2    0.0  985.6
10505 20210617  1   16.0   18.2   25.8   31.6   54.5    3.0    9.8   10.5    3.3    0.0  984.5
10505 20210616  1   13.2   14.3   23.0   30.1   61.3    2.0    6.7   14.4    3.0    0.0  986.8
10505 20210615  1   11.1   15.0   19.6   24.2   65.8    2.0    7.3   12.7    5.6    0.0  992.4
10505 20210614  1    7.7   11.1   20.6   27.0   52.7    2.0    6.1   15.1    0.7    0.0  993.6
10505 20210613  1    4.3    8.6   15.6   21.8   63.3    2.0    6.1   14.9    0.1    0.0  999.2
10505 20210612  1    8.1   11.6   16.9   21.5   76.3    3.0   10.7    5.8    5.6    0.1  994.4
10505 20210611  1   13.0   14.8   20.3   25.1   68.8    2.0    7.7   13.6    4.2    0.0  992.6
10505 20210610  1   10.1   13.2   20.2   25.4   56.3    2.0    7.8   14.7    2.0    0.0  993.8
10505 20210609  1   10.4   12.7   19.9   25.2   62.3    2.0    6.1   13.4    2.8    0.0  994.5
10505 20210608  1    8.5   11.9   18.0   23.4   66.6    2.0    5.8   12.1    2.3    0.0  995.3
10505 20210607  1    9.6   12.9   16.0   19.1   79.8    2.0    5.4    4.1    5.0    0.0  995.8
10505 20210606  1   12.1   12.0   14.3   17.4   89.6    2.0    6.0    0.4    7.9    0.2  996.2
10505 20210605  1   13.0   13.0   14.7   16.4   97.0    3.0    7.6    0.0    7.8    1.5  993.9
10505 20210604  1   12.5   15.1   18.7   24.5   86.8    2.0    8.8    5.0    5.8    6.4  993.0
10505 20210603  1   15.9   17.2   19.8   24.2   77.1    2.0    9.3    3.7    7.4    1.6  992.0
10505 20210602  1    6.6   10.4   20.2   28.0   51.8    2.0   11.1   12.7    2.6    0.0  987.4
10505 20210601  1    5.2    9.8   17.7   23.2   51.5    3.0   13.4   15.0    0.0    0.0  989.1
10505 20210531  1    4.8    9.0   16.6   21.9   58.0    2.0    8.8   14.6    0.3    0.0  993.8
10505 20210530  1    3.8    6.7   14.5   20.1   63.5    3.0   10.6   14.9    0.0    0.0  998.1
10505 20210529  1    3.2    6.9   13.7   18.6   65.0    2.0    7.9   14.2    0.3    0.0  997.6
10505 20210528  1    2.3    5.8   11.8   16.9   73.7    2.0    8.3   10.5    6.3    0.0  995.9
10505 20210527  1    6.5    7.6   10.1   13.7   83.4    4.0   12.4    0.2    7.5    0.7  991.0
10505 20210526  1    6.8    7.1    9.3   13.6   85.5    3.0   13.6    2.1    7.0    4.9  985.3
10505 20210525  1    5.4    5.7    8.1   12.5   87.3    4.0   18.5    0.5    7.2   24.4  985.6
10505 20210524  1    5.6    6.9   11.4   14.7   70.0    4.0   17.2    2.1    7.3    6.3  981.4
10505 20210523  1    6.8    7.5   10.8   14.7   68.9    4.0   13.5    6.8    5.5    0.0  985.6
10505 20210522  1    7.1    8.2    9.3   10.6   80.8    5.0   18.3    1.1    6.4    6.8  977.8
10505 20210521  1    6.9    8.2   12.6   17.0   60.8    5.0   20.8    8.7    5.0    1.4  977.6
10505 20210520  1    7.7    7.7   11.8   15.7   70.6    3.0   11.8    5.2    7.0    0.0  990.6
10505 20210519  1    5.5    6.6    9.6   13.5   82.4    3.0   11.3    4.7    6.7    3.8  989.5
10505 20210518  1    6.0    8.6   11.1   15.5   77.3    3.0   10.2    5.7    5.6    2.5  985.4
10505 20210517  1    8.0    9.0   10.6   13.9   82.5    4.0   15.3    3.6    6.6    3.8  977.3
10505 20210516  3    7.0    8.0   10.5   15.4   80.8    4.0   18.3    6.3    5.2    1.3  974.4
10505 20210515  3    6.8    7.8   10.2   13.6   80.6    4.0   13.4    2.7    6.8    1.6  976.6
10505 20210514  3    2.6    6.2   10.5   16.0   78.4    3.0    9.6    7.1    6.5   11.6  980.3
10505 20210513  3    1.6    6.0   11.1   16.8   76.6    2.0   10.2    4.1    6.0   11.5  980.2
10505 20210512  3    3.1    7.4   11.7   16.5   75.3    2.0    7.7    6.9    5.2    1.7  983.7
10505 20210511  3    9.8   10.7   12.7   15.4   82.8    2.0   10.6    0.0    7.9    1.6  981.6
10505 20210510  3   12.0   12.9   17.0   21.7   57.8    4.0   20.8    1.5    7.8    2.4  978.3
10505 20210509  3   10.6   13.2   20.4   26.4   52.0    4.0   18.0   10.6    6.5    0.0  976.3
10505 20210508  3   -1.4    2.2   11.8   17.7   59.0    4.0   14.0    2.1    6.4    0.0  985.6
10505 20210507  3   -2.0    2.2    6.6   12.3   70.5    3.0   15.2    5.0    4.6    1.1  986.8
10505 20210506  3    2.8    3.4    6.2   10.1   75.8    3.0   11.9    3.0    7.4    3.3  979.2
10505 20210505  3    0.4    2.6    6.2   10.5   72.3    4.0   16.0    6.2    5.8    2.2  978.9
10505 20210504  3    3.9    4.4    9.2   13.7   64.9    6.0   27.7    4.8    6.2    2.0  973.7
10505 20210503  3   -2.7    0.1    8.5   13.9   55.6    4.0   14.4    5.6    5.7    0.8  989.7
10505 20210502  3   -1.6    1.3    6.1   11.0   68.6    2.0   10.8    4.8    4.9    0.0  990.7
10505 20210501  3   -2.0    1.4    7.1   11.8   68.3    2.0    6.7    8.9    4.7    0.1  986.2
10505 20210430  3   -0.4    1.3    6.5   12.1   71.7    2.0    6.6    2.8    6.5    0.0  985.3
10505 20210429  3    0.2    1.8    7.2   11.2   77.3    4.0   15.1    0.3    5.3    1.9  978.7
10505 20210428  3   -2.5    3.7   12.8   18.9   43.8    2.0    9.8    9.6    4.5    0.0  975.5
10505 20210427  3   -2.1    1.0    9.0   15.2   48.5    3.0   10.2   13.5    2.2    0.0  981.5
10505 20210426  3   -6.3    0.0    7.3   13.3   53.2    3.0   10.8   13.3    2.3    0.0  990.4
10505 20210425  3   -2.8    0.9    5.7   10.8   65.0    3.0   10.2   11.1    2.5    0.0  997.3
10505 20210424  3   -2.1    0.8    7.3   12.7   62.0    3.0   12.3   12.3    6.8    0.0  998.1
10505 20210423  3   -5.1    0.9    7.2   13.1   64.8    2.0    7.1   13.2    0.8    0.0 1000.0
10505 20210422  3   -2.4    0.8    6.2   11.6   62.8    2.0    7.6   12.3    3.4    0.0  997.2
10505 20210421  3   -0.3    3.8   10.3   16.2   64.7    3.0   10.1    8.9    2.1    0.0  990.0
10505 20210420  3   -1.7    5.1   10.9   16.0   65.1    1.0    5.7    8.2    1.5    0.0  989.4
10505 20210419  3    0.3    4.0    7.1    9.9   85.2    2.0    5.4    0.3    6.8    0.0  991.8
10505 20210418  3   -2.5    2.0    7.8   12.7   68.1    2.0    7.8    2.2    7.3    0.0  994.1
10505 20210417  3   -4.6    1.4    6.6   11.6   62.3    2.0    9.3    8.2    4.6    0.0  996.4
10505 20210416  3   -5.2   -0.1    5.3   10.4   60.4    2.0    8.6    5.4    4.4    0.0  998.7
10505 20210415  3   -5.7   -0.7    3.8    8.6   68.0    2.0    8.5    7.5    4.7    0.0 1001.1
10505 20210414  3   -5.5   -0.5    4.1    7.8   61.5    2.0   11.2    6.4    6.0    0.0 1001.9
10505 20210413  3   -4.2   -1.3    3.5    8.7   66.5    2.0    6.4    5.9    3.2    0.0 1003.4
10505 20210412  3   -2.4   -1.1    1.7    6.7   82.3    3.0   14.2    4.5    5.2    0.7  998.7
10505 20210411  3   -1.3    0.2    3.7    9.4   87.1    3.0    8.4    0.2    7.3    4.7  985.4
10505 20210410  3    4.0    5.2    8.0   10.2   88.9    3.0   11.5    0.0    7.7   11.2  982.7
10505 20210409  3    1.7    3.7    8.2   13.0   60.8    3.0   11.1    7.3    7.8    4.1  986.4
10505 20210408  3   -2.0   -0.4    2.9    7.3   64.6    3.0   10.2    5.0    6.8    0.0  994.7
10505 20210407  3   -2.0   -1.4    0.3    3.3   82.4    4.0   16.4    0.5    7.4    5.0  990.2
10505 20210406  3   -2.1   -1.4   -0.4    1.4   92.2    4.0   13.9    1.0    7.5    6.7  985.7
10505 20210405  3   -2.4   -1.5    2.1    5.8   81.4    4.0   16.8    2.0    6.5    8.0  984.1
10505 20210404  3    0.1    1.9    4.3    8.2   74.0    2.0    9.8    3.4    5.4    0.0  995.3
10505 20210403  3    0.1    2.3    5.9   10.2   69.1    3.0    9.6    4.2    5.7    0.0  998.5
10505 20210402  3    1.8    2.6    4.7    8.6   79.5    3.0    9.5    1.9    6.4    0.0  996.9
10505 20210401  3    2.4    4.1   14.1   20.1   55.6    2.0    9.3   10.2    2.7    0.0  993.4
10505 20210331  3    5.8   12.3   18.3   24.5   39.0    3.0    7.7   11.9    0.2    0.0  994.4
10505 20210330  3   -0.9    7.6   15.6   21.8   39.0    2.0    5.7   11.9    1.3    0.0 1001.7
10505 20210329  3    2.9    8.4   13.2   20.1   48.1    4.0   10.7   11.8    3.5    0.0 1001.8
10505 20210328  3    3.6    5.0    9.6   14.4   60.2    4.0   18.1    7.4    7.2    0.0  999.2
10505 20210327  3    0.0    0.8    5.5    9.1   72.9    4.0   17.5    4.5    6.5    3.3  993.5
10505 20210326  3    4.3    4.7   10.0   14.5   66.0    4.0   18.3    8.3    3.1    2.7  988.7
10505 20210325  3   -0.1    3.2    8.2   11.7   77.4    3.0    8.4    3.0    6.7    0.0  992.6
10505 20210324  3    1.1    3.6    9.2   15.5   64.3    3.0    9.0   10.8    3.6    0.0  994.5
10505 20210323  3   -1.1    2.0    6.3   10.7   73.0    2.0    8.5    5.4    4.5    0.0  997.4
10505 20210322  3    1.8    2.3    4.4    6.6   78.7    2.0    6.6    0.3    7.7    0.0  996.9
10505 20210321  3    2.7    2.9    4.5    6.7   80.0    3.0   10.8    0.0    7.9    0.2  995.5
10505 20210320  3   -4.0   -0.7    2.6    7.0   65.7    2.0    6.0   10.1    3.3    0.3  999.5
10505 20210319  3   -2.0    0.5    3.2    7.0   71.9    3.0   13.2    7.1    4.8    0.0  995.1
10505 20210318  3   -0.2   -0.1    2.9    5.3   85.4    2.0    9.0    0.1    7.6    0.3  995.2
10505 20210317  3    1.0    1.7    3.4    5.3   88.5    3.0   11.2    0.7    7.4    1.5  997.1
10505 20210316  3    2.6    2.8    3.9    6.1   91.3    3.0   11.1    0.2    7.6    6.4  995.3
10505 20210315  3    2.6    3.1    4.9    7.7   84.6    4.0   16.2    2.8    7.0    1.1  986.6
10505 20210314  3    1.5    2.4    4.1    7.8   82.3    4.0   16.2    2.0    6.9    5.1  982.0
10505 20210313  3    0.3    1.7    6.0    8.7   75.9    6.0   26.0    3.0    6.8    9.7  970.4
10505 20210312  3    3.2    4.0    5.7    8.4   76.8    5.0   21.1    2.5    7.3    8.5  978.6
10505 20210311  3    3.8    5.0    8.4   12.3   73.2    6.0   26.4    3.1    6.8    5.3  973.2
10505 20210310  3    0.4    2.1    6.2    9.7   76.0    4.0   21.1    0.4    7.6    0.4  987.3
10505 20210309  3    0.7    1.3    3.1    4.8   91.3    3.0    8.2    0.0    7.0    3.2  990.5
10505 20210308  3   -3.5   -0.5    2.8    5.9   72.3    2.0    5.2    2.6    6.9    0.2  994.3
10505 20210307  3   -8.3   -2.7    1.2    5.2   69.3    2.0    7.4    9.6    2.0    0.0  996.6
10505 20210306  3   -8.1   -2.7    1.1    5.5   66.2    2.0    8.9   10.4    0.6    0.0 1003.3
10505 20210305  3   -6.6   -1.3    1.6    4.5   69.7    3.0    9.4    8.0    3.5    0.0  999.2
10505 20210304  3    1.5    1.7    5.4    9.2   90.3    2.0    8.4    0.8    7.6    6.6  992.9
10505 20210303  3    3.5    7.8   11.6   15.6   54.8    3.0    7.7    7.5    4.8    4.7  999.3
10505 20210302  3   -2.8    1.7    9.5   16.4   60.2    2.0    6.6   10.1    0.0    0.0 1001.7
10505 20210301  3   -2.9   -0.2    5.5   12.3   76.2    3.0   10.0    9.5    0.2    0.0 1003.4
10505 20210228  3   -1.2    1.0    5.0    9.5   77.0    3.0   10.0   10.0    0.9    0.0 1007.3
10505 20210227  3   -2.9    0.8    3.5    7.1   86.8    2.0    8.6    2.9    4.9    0.0 1010.7
10505 20210226  3   -2.0    2.1    6.5    9.7   76.4    3.0    8.6    3.6    4.6    0.0 1005.5
10505 20210225  3    8.2    9.4   14.0   18.7   63.4    3.0   10.6    7.9    4.3    4.1  999.0
10505 20210224  3   10.1   11.9   15.0   19.1   62.5    4.0   11.5    9.1    0.8    0.0 1001.4
10505 20210223  3    9.5   11.3   14.6   17.1   61.3    4.0   14.7    3.7    5.4    0.0 1001.6
10505 20210222  3    8.0   11.8   14.1   17.5   44.0    4.0   11.7    0.7    3.8    0.0  991.6
10505 20210221  3    3.3    9.9   13.3   17.8   50.2    4.0   13.5    9.5    2.2    0.0  986.2
10505 20210220  3    6.6    8.0   12.0   15.8   64.4    4.0   14.4    8.2    6.5    0.0  985.5
10505 20210219  3    2.0    3.6    7.1   10.2   77.0    4.0   11.8    7.0    7.0    0.0  988.0
10505 20210218  3    2.5    3.9    8.1   12.3   73.0    4.0   17.2    0.1    7.4    2.5  983.3
10505 20210217  3    5.3    6.7    8.1   10.5   81.2    4.0   16.5    2.4    7.3    0.0  988.9
10505 20210216  3    4.5    5.3    8.5   13.0   75.6    4.0   14.7    3.1    8.0    2.2  987.9
10505 20210215  3    0.1    1.9    4.1    6.3   67.6    4.0   17.5    0.0    7.9    2.8  996.4
10505 20210214  3  -11.7   -6.9    0.6    6.0   36.1    4.0   16.3    8.2    6.8    0.0 1005.5
10505 20210213  3  -11.0   -9.3   -5.0   -0.6   63.3    4.0   11.6    9.1    0.8    0.0 1007.8
10505 20210212  3  -10.5   -8.7   -6.1   -2.9   71.2    4.0   14.2    7.4    0.8    0.0 1002.5
10505 20210211  3  -14.2   -8.8   -5.1   -1.7   75.6    2.0    7.9    8.4    1.6    0.0  999.1
10505 20210210  3  -11.9  -11.1   -7.4   -4.2   79.0    3.0   10.1    3.2           0.0  984.1
10505 20210209  3  -11.0  -10.2   -8.1   -5.9   76.6    3.0   10.1    8.3    2.9    0.0  977.4
10505 20210208  3   -7.6   -7.9   -5.2   -1.9   91.2    4.0   11.4    0.0    8.0    0.4  970.6
10505 20210207  3   -2.3   -2.9   -0.6    1.3   96.8    3.0   13.5    0.0    7.9    3.9  968.6
10505 20210206  3    1.1    1.1    4.7    7.2   94.0    4.0   15.0    0.0    7.7   17.9  978.3
10505 20210205  3    4.0    5.7    7.8   10.5   85.3    2.0    9.1    1.2    7.5    0.2  983.6
10505 20210204  3    2.9    4.4    7.0    9.4   81.0    3.0   14.2    5.1    5.7    0.1  984.4
10505 20210203  3    6.1    6.5    9.0   11.0   86.3    4.0   16.4    0.7    7.2   12.9  970.7
10505 20210202  3    2.3    2.5    6.8   10.2   90.3    4.0   14.7    0.0    7.8    4.4  972.7
10505 20210201  3    0.7    1.2    2.8    5.1   97.0    3.0    9.2    0.0    8.0    1.8  966.8
10505 20210131  3   -1.2   -1.1    0.1    1.4   88.8    4.0   11.2    0.0    7.9    1.5  971.6
10505 20210130  3   -0.4   -0.3    1.4    7.0   94.3    4.0   12.7    0.0    7.7    3.3  972.3
10505 20210129  3    5.9    6.7    8.1    9.5   88.8    5.0   19.3    0.4    7.5    6.3  969.7
10505 20210128  3    2.8    3.6    7.1    9.8   94.6    4.0   17.1    0.0    7.4   28.7  975.6
10505 20210127  3   -0.7    0.2    1.8    3.7   89.5    4.0   13.4    0.0    7.6    3.3  984.8
10505 20210126  3   -1.3    0.9    1.4    2.9   83.3    4.0   13.6    1.3    7.5    0.1  988.6
10505 20210125  3   -0.5   -2.5   -0.2    1.5   93.3    3.0   13.8    0.7    7.2    0.6  976.7
10505 20210124  3   -1.5   -1.7   -0.4    0.3   91.8    4.0   16.6    2.0    7.7    4.6  970.2
10505 20210123  3   -0.4   -0.3    2.9    5.6   82.2    3.0   10.2    3.2    6.9   16.1  967.1
10505 20210122  3   -1.4    1.5    3.8    9.3   84.0    4.0   20.0    2.8    7.6    0.2  965.6
10505 20210121  3    1.4    2.6    7.3   10.5   75.3    6.0   25.6    2.5    6.1    5.9  963.5
10505 20210120  3    3.6    4.5    7.8   10.4   64.3    5.0   20.6    2.0    7.9    3.7  971.9
10505 20210119  3    1.8    2.7    4.4    5.8   86.5    6.0   22.4    0.0    7.7    4.9  982.5
10505 20210118  3    1.5    2.4    3.5    5.2   89.5    4.0   13.7    1.4    7.5    0.2  994.4
10505 20210117  3   -1.4   -1.2    1.8    4.2   95.1    3.0    9.3    0.0    7.8    2.3  990.8
10505 20210116  3   -1.8   -1.7   -0.8    0.1   81.9    3.0    9.5    0.0    7.6    1.3  995.4
10505 20210115  3   -3.3   -2.2   -0.9   -0.1   85.8    2.0   10.0    0.0    8.0    0.0  998.0
10505 20210114  3   -1.8   -0.9    0.6    2.6   86.6    3.0   10.4    0.0    7.8    0.0  989.8
10505 20210113  3   -1.0    0.2    1.8    3.7   89.6    4.0   14.7    2.1    6.4    2.2  988.5
10505 20210112  3   -1.0    0.2    3.6    6.6   90.5    4.0   18.8    0.1    6.1    8.5  982.6
10505 20210111  3   -3.3   -2.0    0.4    3.0   84.7    5.0   16.2    0.0    7.1    7.1  990.9
10505 20210110  3   -5.8   -2.1   -0.3    2.0   89.2    2.0    7.4    1.6    5.6    0.0  996.0
10505 20210109  3   -3.5   -1.9   -0.5    0.1   97.7    2.0    3.7    0.0    7.9    0.0  995.0
10505 20210108  3   -2.8   -1.4    0.0    0.7   97.5    3.0   10.0    0.0    7.8    4.0  987.3
10505 20210107  3   -0.4   -0.1    0.2    0.8   95.5    3.0   10.1    0.0    7.9   10.6  985.1
10505 20210106  3   -0.3    0.0    1.2    1.9   92.4    2.0    6.9    0.0    7.8    0.1  987.0
10505 20210105  3    0.3    0.4    0.7    1.3   92.4    3.0    6.9    0.0    7.9    0.1  987.1
10505 20210104  3    0.0    0.1    0.5    0.9   92.6    3.0    7.1    0.0    7.7    0.0  986.5
10505 20210103  3    0.5    0.5    1.2    1.8   90.0    3.0    8.3    0.0    7.8    0.2  985.8
10505 20210102  3   -0.9   -0.2    0.9    2.0   92.1    2.0    6.3    0.0    7.5    0.3  985.5
10505 20210101  3   -0.2    0.3    1.6    3.2   92.5    2.0    5.2    0.6    7.4    0.0  980.9
10505 20201231  3    0.9    1.0    1.8    3.0   91.7    2.0    9.7    0.0    7.3    2.4  974.7
10505 20201230  3   -0.8    1.0    2.6    3.3   88.1    3.0   10.2    0.0    7.3    2.4  973.7
10505 20201229  3   -1.8   -0.2    1.8    3.9   86.4    3.0   12.7    2.1    7.3    0.0  960.8
10505 20201228  3   -2.4   -0.5    2.6    4.3   83.7    3.0   10.9    1.2    5.7    0.6  950.3
10505 20201227  3    1.7    2.6    3.6    4.8   80.3    6.0   25.4    0.0    6.2    6.5  959.8
10505 20201226  3   -0.1    0.9    2.4    3.8   84.8    4.0   18.9    3.3    6.8    0.0  992.5
10505 20201225  3   -1.7    0.3    2.0    4.2   89.3    3.0    9.6    1.4    6.7    0.0  995.2
10505 20201224  3    2.0    2.6    4.7    8.0   88.9    4.0   14.7    0.0    7.2    7.0  983.4
10505 20201223  3    5.9    7.4   10.8   12.0   87.6    4.0   18.4    0.0    7.1   11.2  982.6
10505 20201222  3   10.0   10.4   12.1   13.3   89.5    4.0   18.5    0.0    7.3    7.0  985.4
10505 20201221  3    4.3    5.9    8.0   12.0   82.3    5.0   18.3    0.0    7.0    5.2  987.5
10505 20201220  3    5.0    6.4    8.8   10.3   79.7    4.0   13.1    0.6    6.6    1.2  990.1
10505 20201219  3    4.8    7.1    9.9   12.0   76.6    4.0   14.6    3.1    4.6    0.0  986.5
10505 20201218  3    4.0    6.4    8.0   10.8   77.1    4.0   13.1    6.0    4.2    0.0  992.2
10505 20201217  3    4.9    6.5    8.6   10.5   79.5    4.0   13.0    3.8    5.3    0.9  990.9
10505 20201216  3    0.5    4.8    8.2   11.1   82.7    3.0   10.3    2.2    5.6    0.2  987.3
10505 20201215  3    1.2    6.3    8.5    9.9   87.4    3.0   12.9    0.0    5.8    6.4  982.7
10505 20201214  3    5.2    6.2    9.0   11.3   79.1    4.0   17.8    0.8    7.6    2.3  979.7
10505 20201213  3    4.2    5.1    6.2    7.5   82.1    4.0   14.6    3.4    7.2    0.0  981.4
10505 20201212  3    4.7    5.5    6.8    7.7   90.5    3.0    8.6    0.2    7.6    3.3  969.9
10505 20201211  3   -4.4   -0.2    3.0    5.9   81.5    3.0   10.9    0.3    7.7    2.1  966.1
10505 20201210  3   -4.9   -2.2    0.1    1.5   85.2    2.0    7.8    0.6    5.9    0.0  977.9
